Branch,yr_applied,Product,Price,Population,Poverty,count
Sira,2015,Solar Light,13800,256204,13,1
Sira,2016,Solar Light,13800,256204,13,1
Sira,2017,Solar Light,13800,256204,13,1
Sira,2017,Solar Light,14050,256204,13,1
Sira,2013,Solar Light,14200,256204,13,4
Sira,2015,Solar Light,14800,256204,13,6
Sira,2016,Solar Light,14800,256204,13,3
Sira,2012,Solar Light,15500,256204,13,5
Sira,2013,Solar Light,15500,256204,13,10
Sira,2014,Solar Light,15500,256204,13,2
Sira,2018,Solar Light,15500,256204,13,7
Sira,2016,Solar Light,16300,256204,13,4
Sira,2017,Solar Light,16300,256204,13,1
Sira,2015,Solar Light,16746,256204,13,3
Sira,2013,Solar Light,20000,256204,13,1
Sira,2018,Solar Light,22000,256204,13,1
Sira,2013,Solar Light,2500,256204,13,1
Sira,2013,Solar Light,25300,256204,13,2
Sira,2014,Solar Light,25900,256204,13,2
Sira,2015,Solar Light,25900,256204,13,1
Sira,2015,Cook Stove,2600,256204,13,1
Sira,2018,Solar Light,26000,256204,13,1
Sira,2013,Solar Light,5750,256204,13,7
Sira,2013,Solar Light,7200,256204,13,1
Sira,2013,Solar Light,7500,256204,13,85
Sira,2013,Gobar Gas Plant         ,8000,256204,13,2
Sira,2013,Solar Light,8700,256204,13,6
Sira,2014,Solar Light,8700,256204,13,10
Sira,2018,Solar Light Selco,9000,256204,13,1
Sira,2014,Solar Light,9400,256204,13,1
Sira,2015,Solar Light,9400,256204,13,2
Sira,2016,Solar Light,9400,256204,13,6
Sira,2017,Solar Light,9400,256204,13,4
Sirsi,2015,Solar Light,10480,124026,19.6,1
Sirsi,2016,Solar Light,10480,124026,19.6,1
Sirsi,2018,Solar Light,11500,124026,19.6,2
Sirsi,2015,Solar Light,11800,124026,19.6,11
Sirsi,2016,Solar Light,11800,124026,19.6,1
Sirsi,2017,Solar Light,11800,124026,19.6,2
Sirsi,2018,Solar Light,11800,124026,19.6,1
Sirsi,2016,Solar Light,12500,124026,19.6,3
Sirsi,2018,Solar Light,12500,124026,19.6,7
Sirsi,2018,Solar Light Selco,12500,124026,19.6,4
Sirsi,2016,Solar Light,12800,124026,19.6,3
Sirsi,2017,Solar Light,12800,124026,19.6,9
Sirsi,2015,Cook Stove,1300,124026,19.6,62
Sirsi,2016,Cook Stove,1300,124026,19.6,18
Sirsi,2015,Solar Light,13500,124026,19.6,1
Sirsi,2017,Solar Light,13750,124026,19.6,2
Sirsi,2015,Solar Light,13800,124026,19.6,1
Sirsi,2016,Solar Light,13800,124026,19.6,3
Sirsi,2017,Solar Light,13800,124026,19.6,4
Sirsi,2015,Solar Light,14300,124026,19.6,3
Sirsi,2017,Solar Light,14400,124026,19.6,1
Sirsi,2017,Solar Light,14750,124026,19.6,21
Sirsi,2018,Solar Light,14750,124026,19.6,4
Sirsi,2015,Solar Light,14800,124026,19.6,5
Sirsi,2016,Solar Light,14800,124026,19.6,6
Sirsi,2017,Solar Light,14800,124026,19.6,1
Sirsi,2016,Solar Light,15300,124026,19.6,2
Sirsi,2017,Solar Light,15300,124026,19.6,1
Sirsi,2018,Solar Light,15500,124026,19.6,16
Sirsi,2018,Solar Light Selco,15500,124026,19.6,5
Sirsi,2017,Solar Light,15750,124026,19.6,10
Sirsi,2018,Solar Light,15750,124026,19.6,2
Sirsi,2017,Solar Light,15800,124026,19.6,1
Sirsi,2015,Solar Light,16300,124026,19.6,28
Sirsi,2016,Solar Light,16300,124026,19.6,8
Sirsi,2017,Solar Light,16300,124026,19.6,20
Sirsi,2017,Solar Light,16530,124026,19.6,2
Sirsi,2016,Solar Light,16800,124026,19.6,1
Sirsi,2015,Solar Light,18400,124026,19.6,2
Sirsi,2016,Solar Light,18560,124026,19.6,1
Sirsi,2017,Solar Light,19500,124026,19.6,1
Sirsi,2015,Solar Light,21000,124026,19.6,4
Sirsi,2017,Solar Light,21000,124026,19.6,3
Sirsi,2016,Solar Light,22000,124026,19.6,4
Sirsi,2017,Solar Light,22000,124026,19.6,3
Sirsi,2017,Solar Light,22500,124026,19.6,1
Sirsi,2018,Solar Light,23000,124026,19.6,2
Sirsi,2016,Solar Light,23500,124026,19.6,2
Sirsi,2015,Solar Light,24000,124026,19.6,1
Sirsi,2016,Solar Light,24000,124026,19.6,1
Sirsi,2017,Solar Light,24000,124026,19.6,1
Sirsi,2018,Solar Light,24000,124026,19.6,1
Sirsi,2017,Solar Light,32500,124026,19.6,1
Sirsi,2018,Solar Light,45000,124026,19.6,2
Sirsi,2018,Solar Light Selco,45000,124026,19.6,2
Sirsi,2018,Solar Light,7500,124026,19.6,1
Sirsi,2018,Solar Light,8000,124026,19.6,1
Sirsi,2015,Solar Light,8250,124026,19.6,1
Sirsi,2015,Solar Light,8400,124026,19.6,2
Sirsi,2017,Solar Light,8400,124026,19.6,3
Sirsi,2017,Solar Light,8500,124026,19.6,3
Sirsi,2018,Solar Light,8500,124026,19.6,1
Sirsi,2016,Solar Light,8600,124026,19.6,1
Sirsi,2018,Solar Light,9000,124026,19.6,12
Sirsi,2018,Solar Light Selco,9000,124026,19.6,7
Sirsi,2015,Solar Light,9400,124026,19.6,25
Sirsi,2016,Solar Light,9400,124026,19.6,3
Sirsi,2017,Solar Light,9400,124026,19.6,1
Sirsi,2018,Solar Light Selco,9400,124026,19.6,1
Sirsi,2017,Solar Light,9500,124026,19.6,4
Sirsi,2018,Solar Light,9500,124026,19.6,5
Sirsi,2017,Solar Light,9600,124026,19.6,1
Sirsi           ,2015,Gobar Gas Plant         ,10000,124026,19.6,1
Sirsi           ,2013,Solar Light,11000,124026,19.6,1
Sirsi           ,2014,Solar Light,11800,124026,19.6,2
Sirsi           ,2012,Gobar Gas Plant         ,12000,124026,19.6,2
Sirsi           ,2013,Gobar Gas Plant         ,12000,124026,19.6,79
Sirsi           ,2014,Cook Stove,1300,124026,19.6,1609
Sirsi           ,2013,Gobar Gas Plant         ,13000,124026,19.6,1
Sirsi           ,2014,Gobar Gas Plant         ,13000,124026,19.6,22
Sirsi           ,2015,Gobar Gas Plant         ,13500,124026,19.6,19
Sirsi           ,2014,Solar Light,13500,124026,19.6,1
Sirsi           ,2013,Solar Light,13754,124026,19.6,6
Sirsi           ,2014,Solar Light,13754,124026,19.6,25
Sirsi           ,2013,Solar Light,14000,124026,19.6,2
Sirsi           ,2013,Solar Light,14200,124026,19.6,2
Sirsi           ,2014,Solar Light,14800,124026,19.6,1
Sirsi           ,2013,Gobar Gas Plant         ,15000,124026,19.6,4
Sirsi           ,2013,Gobar Gas Plant         ,15500,124026,19.6,16
Sirsi           ,2014,Gobar Gas Plant         ,15500,124026,19.6,112
Sirsi           ,2013,Solar Light,15500,124026,19.6,7
Sirsi           ,2014,Solar Light,15500,124026,19.6,2
Sirsi           ,2014,Gobar Gas Plant         ,16000,124026,19.6,49
Sirsi           ,2015,Gobar Gas Plant         ,16000,124026,19.6,86
Sirsi           ,2014,Solar Light,16300,124026,19.6,10
Sirsi           ,2013,Solar Light,16500,124026,19.6,1
Sirsi           ,2014,Solar Light,16746,124026,19.6,19
Sirsi           ,2015,Solar Light,16746,124026,19.6,1
Sirsi           ,2012,Gobar Gas Plant         ,17000,124026,19.6,9
Sirsi           ,2013,Gobar Gas Plant         ,17000,124026,19.6,94
Sirsi           ,2013,Gobar Gas Plant         ,18500,124026,19.6,9
Sirsi           ,2014,Gobar Gas Plant         ,18500,124026,19.6,52
Sirsi           ,2013,Solar Light,19800,124026,19.6,1
Sirsi           ,2012,Gobar Gas Plant         ,20000,124026,19.6,1
Sirsi           ,2015,Gobar Gas Plant         ,20000,124026,19.6,1
Sirsi           ,2013,Solar Light,20500,124026,19.6,3
Sirsi           ,2014,Solar Light,21000,124026,19.6,3
Sirsi           ,2012,Gobar Gas Plant         ,22000,124026,19.6,1
Sirsi           ,2013,Gobar Gas Plant         ,22000,124026,19.6,10
Sirsi           ,2014,Solar Light,22000,124026,19.6,3
Sirsi           ,2014,Gobar Gas Plant         ,23000,124026,19.6,10
Sirsi           ,2013,Solar Light,25300,124026,19.6,1
Sirsi           ,2013,Solar Light,25820,124026,19.6,2
Sirsi           ,2014,Solar Light,25820,124026,19.6,6
Sirsi           ,2015,Gobar Gas Plant         ,26000,124026,19.6,2
Sirsi           ,2014,Solar Light,26000,124026,19.6,7
Sirsi           ,2015,Solar Light,26000,124026,19.6,1
Sirsi           ,2014,Solar Light,26146,124026,19.6,1
Sirsi           ,2013,Solar Light,26600,124026,19.6,3
Sirsi           ,2013,Cook Stove,2700,124026,19.6,3
Sirsi           ,2014,Solar Light,31546,124026,19.6,1
Sirsi           ,2013,Solar Light,42000,124026,19.6,1
Sirsi           ,2013,Cook Stove,4300,124026,19.6,4
Sirsi           ,2013,Solar Light,8500,124026,19.6,4
Sirsi           ,2013,Solar Light,8700,124026,19.6,8
Sirsi           ,2014,Solar Light,8700,124026,19.6,8
Sirsi           ,2014,Solar Light,9400,124026,19.6,7
Siruguppa,2015,Gobar Gas Plant         ,10000,190388,40.8,1
Siruguppa,2014,Solar Light,10000,190388,40.8,1
Siruguppa,2015,Solar Light,10000,190388,40.8,3
Siruguppa,2016,Solar Light,10000,190388,40.8,1
Siruguppa,2017,Solar Light,10000,190388,40.8,1
Siruguppa,2018,Solar Light,10000,190388,40.8,2
Siruguppa,2014,Gobar Gas Plant         ,11500,190388,40.8,1
Siruguppa,2014,Cook Stove,1300,190388,40.8,103
Siruguppa,2015,Cook Stove,1300,190388,40.8,36
Siruguppa,2016,Cook Stove,1300,190388,40.8,19
Siruguppa,2017,Cook Stove,1300,190388,40.8,3
Siruguppa,2018,Cook Stove GSSV3,1300,190388,40.8,1
Siruguppa,2018,Solar Light,13000,190388,40.8,1
Siruguppa,2016,Solar Light,16500,190388,40.8,1
Siruguppa,2018,Solar Light,16500,190388,40.8,1
Siruguppa,2015,Solar Light,18700,190388,40.8,1
Siruguppa,2017,Solar Light,20000,190388,40.8,2
Siruguppa,2015,Solar Light,21000,190388,40.8,5
Siruguppa,2015,Gobar Gas Plant         ,25000,190388,40.8,1
Siruguppa,2017,Solar Light,26100,190388,40.8,1
Siruguppa,2015,Solar Light,27500,190388,40.8,1
Siruguppa,2015,Solar Light,30000,190388,40.8,1
Siruguppa,2018,Solar Light,30000,190388,40.8,1
Siruguppa,2018,Solar Light,36000,190388,40.8,1
Siruguppa,2016,Solar Light,41800,190388,40.8,1
Siruguppa,2018,Solar Light,56000,190388,40.8,1
Siruguppa,2018,Solar Light,7000,190388,40.8,1
Siruguppa,2018,Solar Light,9000,190388,40.8,1
Siruguppa,2015,Solar Light,9400,190388,40.8,1
Somwarpet,2018,Solar Light,10500,184450,1.5,162
Somwarpet,2018,Solar Light Selco,10500,184450,1.5,5
Somwarpet,2015,Solar Light,11800,184450,1.5,1
Somwarpet,2017,Solar Light,12000,184450,1.5,2
Somwarpet,2017,Cook Stove,1240,184450,1.5,561
Somwarpet,2018,Cook Stove,1240,184450,1.5,55
Somwarpet,2015,Cook Stove,1300,184450,1.5,683
Somwarpet,2017,Solar Light,13450,184450,1.5,1
Somwarpet,2017,Solar Light,13750,184450,1.5,2
Somwarpet,2017,Solar Light,13800,184450,1.5,4
Somwarpet,2018,Solar Light,14000,184450,1.5,6
Somwarpet,2017,Solar Light,14260,184450,1.5,1
Somwarpet,2016,Solar Light,14300,184450,1.5,2
Somwarpet,2018,Solar Light,14500,184450,1.5,9
Somwarpet,2015,Solar Light,14800,184450,1.5,4
Somwarpet,2016,Solar Light,14800,184450,1.5,4
Somwarpet,2017,Solar Light,14800,184450,1.5,5
Somwarpet,2015,Solar Light,15300,184450,1.5,3
Somwarpet,2016,Solar Light,15300,184450,1.5,3
Somwarpet,2017,Solar Light,15300,184450,1.5,10
Somwarpet,2017,Solar Light,15500,184450,1.5,3
Somwarpet,2018,Solar Light,15500,184450,1.5,56
Somwarpet,2018,Solar Light Selco,15500,184450,1.5,3
Somwarpet,2017,Solar Light,15750,184450,1.5,27
Somwarpet,2015,Solar Light,16300,184450,1.5,77
Somwarpet,2016,Solar Light,16300,184450,1.5,19
Somwarpet,2017,Solar Light,16300,184450,1.5,14
Somwarpet,2018,Solar Light,19500,184450,1.5,1
Somwarpet,2017,Solar Light,20900,184450,1.5,1
Somwarpet,2015,Solar Light,21000,184450,1.5,1
Somwarpet,2016,Solar Light,21000,184450,1.5,1
Somwarpet,2017,Solar Light,21000,184450,1.5,1
Somwarpet,2017,Cook Stove,2350,184450,1.5,183
Somwarpet,2018,Cook Stove,2350,184450,1.5,96
Somwarpet,2018,Greenway Jumbo Stove GJS1,2350,184450,1.5,77
Somwarpet,2016,Solar Light,25900,184450,1.5,1
Somwarpet,2015,Cook Stove,2600,184450,1.5,5
Somwarpet,2017,Solar Light,29500,184450,1.5,1
Somwarpet,2018,Solar Light,29500,184450,1.5,2
Somwarpet,2016,Solar Light,31100,184450,1.5,1
Somwarpet,2015,Cook Stove,3900,184450,1.5,1
Somwarpet,2018,Solar Light,45000,184450,1.5,3
Somwarpet,2017,Solar Light,46000,184450,1.5,2
Somwarpet,2017,Solar Light,7500,184450,1.5,1
Somwarpet,2018,Solar Light,7500,184450,1.5,1
Somwarpet,2018,Solar Light,8000,184450,1.5,2
Somwarpet,2018,Solar Light Selco,8000,184450,1.5,2
Somwarpet,2015,Solar Light,8400,184450,1.5,13
Somwarpet,2016,Solar Light,8400,184450,1.5,4
Somwarpet,2017,Solar Light,8400,184450,1.5,4
Somwarpet,2017,Solar Light,8500,184450,1.5,1
Somwarpet,2017,Solar Light,9000,184450,1.5,14
Somwarpet,2018,Solar Light,9000,184450,1.5,9
Somwarpet,2018,Solar Light,9300,184450,1.5,1
Somwarpet,2015,Solar Light,9400,184450,1.5,76
Somwarpet,2016,Solar Light,9400,184450,1.5,14
Somwarpet,2017,Solar Light,9400,184450,1.5,12
Somwarpet,2017,Solar Light,9500,184450,1.5,16
Somwarpet,2018,Solar Light,9500,184450,1.5,10
Somwarpet,2018,Solar Light Selco,9500,184450,1.5,1
Somwarpet       ,2013,Solar Light,11100,184450,1.5,1
Somwarpet       ,2014,Solar Light,11800,184450,1.5,1
Somwarpet       ,2014,Cook Stove,1300,184450,1.5,203
Somwarpet       ,2015,Cook Stove,1300,184450,1.5,923
Somwarpet       ,2015,Solar Light,13754,184450,1.5,1
Somwarpet       ,2013,Solar Light,14000,184450,1.5,2
Somwarpet       ,2013,Solar Light,14200,184450,1.5,2
Somwarpet       ,2015,Solar Light,14800,184450,1.5,2
Somwarpet       ,2012,Solar Light,15000,184450,1.5,1
Somwarpet       ,2012,Solar Light,15500,184450,1.5,2
Somwarpet       ,2013,Solar Light,15500,184450,1.5,146
Somwarpet       ,2014,Solar Light,15500,184450,1.5,25
Somwarpet       ,2014,Solar Light,16300,184450,1.5,74
Somwarpet       ,2015,Solar Light,16300,184450,1.5,7
Somwarpet       ,2013,Solar Light,16746,184450,1.5,6
Somwarpet       ,2014,Solar Light,16746,184450,1.5,3
Somwarpet       ,2015,Solar Light,16746,184450,1.5,2
Somwarpet       ,2012,Solar Light,19800,184450,1.5,2
Somwarpet       ,2013,Solar Light,19800,184450,1.5,9
Somwarpet       ,2013,Solar Light,20500,184450,1.5,5
Somwarpet       ,2014,Solar Light,21000,184450,1.5,6
Somwarpet       ,2015,Solar Light,21000,184450,1.5,3
Somwarpet       ,2013,Solar Light,23000,184450,1.5,2
Somwarpet       ,2012,Solar Light,25300,184450,1.5,1
Somwarpet       ,2013,Solar Light,25300,184450,1.5,2
Somwarpet       ,2013,Solar Light,25820,184450,1.5,3
Somwarpet       ,2014,Solar Light,25820,184450,1.5,10
Somwarpet       ,2014,Solar Light,25900,184450,1.5,13
Somwarpet       ,2015,Solar Light,25900,184450,1.5,1
Somwarpet       ,2014,Cook Stove,2600,184450,1.5,1
Somwarpet       ,2015,Cook Stove,2600,184450,1.5,22
Somwarpet       ,2013,Solar Light,26600,184450,1.5,5
Somwarpet       ,2013,Solar Light,26800,184450,1.5,2
Somwarpet       ,2014,Solar Light,28630,184450,1.5,1
Somwarpet       ,2014,Solar Light,36744,184450,1.5,1
Somwarpet       ,2015,Cook Stove,3900,184450,1.5,1
Somwarpet       ,2013,Solar Light,40800,184450,1.5,1
Somwarpet       ,2012,Solar Light,7000,184450,1.5,1
Somwarpet       ,2013,Solar Light,7200,184450,1.5,1
Somwarpet       ,2013,Solar Light,7500,184450,1.5,117
Somwarpet       ,2013,Solar Light,8000,184450,1.5,1
Somwarpet       ,2013,Solar Light,8400,184450,1.5,1
Somwarpet       ,2012,Solar Light,8500,184450,1.5,5
Somwarpet       ,2013,Solar Light,8500,184450,1.5,25
Somwarpet       ,2013,Solar Light,8700,184450,1.5,13
Somwarpet       ,2014,Solar Light,8700,184450,1.5,14
Somwarpet       ,2014,Solar Light,9400,184450,1.5,48
Somwarpet       ,2015,Solar Light,9400,184450,1.5,5
Somwarpet       ,2013,Gobar Gas Plant         ,9450,184450,1.5,41
Somwarpet       ,2013,Gobar Gas Plant         ,9500,184450,1.5,29
Sorab,2015,Solar Light,10000,189477,29.3,5
Sorab,2017,Solar Light,10000,189477,29.3,1
Sorab,2018,Solar Light,10500,189477,29.3,2
Sorab,2017,Solar Light,11000,189477,29.3,11
Sorab,2017,Solar Light,11300,189477,29.3,1
Sorab,2018,Solar Light Selco,11500,189477,29.3,19
Sorab,2015,Solar Light,11800,189477,29.3,2
Sorab,2016,Solar Light,11800,189477,29.3,3
Sorab,2015,Solar Light,12000,189477,29.3,1
Sorab,2017,Solar Light,12000,189477,29.3,4
Sorab,2018,Solar Light Selco,12500,189477,29.3,1
Sorab,2017,Solar Light,12800,189477,29.3,6
Sorab,2015,Solar Light,13800,189477,29.3,8
Sorab,2016,Solar Light,13800,189477,29.3,3
Sorab,2017,Solar Light,13800,189477,29.3,3
Sorab,2018,Solar Light,14500,189477,29.3,6
Sorab,2018,Solar Light Selco,14500,189477,29.3,5
Sorab,2015,Solar Light,14800,189477,29.3,4
Sorab,2016,Solar Light,14800,189477,29.3,1
Sorab,2017,Solar Light,14800,189477,29.3,1
Sorab,2018,Solar Light,15500,189477,29.3,2
Sorab,2017,Solar Light,15750,189477,29.3,4
Sorab,2015,Solar Light,16300,189477,29.3,20
Sorab,2016,Solar Light,16300,189477,29.3,1
Sorab,2017,Solar Light,16300,189477,29.3,12
Sorab,2016,Solar Light,18400,189477,29.3,1
Sorab,2015,Solar Light,21000,189477,29.3,13
Sorab,2016,Solar Light,21000,189477,29.3,3
Sorab,2017,Solar Light,22000,189477,29.3,5
Sorab,2017,Solar Light,24000,189477,29.3,1
Sorab,2015,Solar Light,29500,189477,29.3,2
Sorab,2016,Solar Light,29500,189477,29.3,1
Sorab,2016,Solar Light,31000,189477,29.3,1
Sorab,2015,Solar Light,35500,189477,29.3,1
Sorab,2015,Solar Light,38000,189477,29.3,1
Sorab,2018,Solar Light Selco,8000,189477,29.3,16
Sorab,2015,Solar Light,9400,189477,29.3,9
Sorab,2017,Solar Light,9400,189477,29.3,3
Sorab,2018,Solar Light,9500,189477,29.3,17
Sorab           ,2012,Gobar Gas Plant         ,10000,189477,29.3,1
Sorab           ,2014,Solar Light,10000,189477,29.3,1
Sorab           ,2013,Solar Light,11000,189477,29.3,2
Sorab           ,2014,Solar Light,11000,189477,29.3,1
Sorab           ,2012,Solar Light,11500,189477,29.3,1
Sorab           ,2014,Solar Light,11800,189477,29.3,2
Sorab           ,2015,Solar Light,12000,189477,29.3,2
Sorab           ,2014,Gobar Gas Plant         ,12500,189477,29.3,13
Sorab           ,2014,Cook Stove,1300,189477,29.3,1037
Sorab           ,2015,Cook Stove,1300,189477,29.3,13
Sorab           ,2015,Gobar Gas Plant         ,13000,189477,29.3,13
Sorab           ,2012,Solar Light,14200,189477,29.3,2
Sorab           ,2013,Solar Light,14200,189477,29.3,1
Sorab           ,2014,Solar Light,14800,189477,29.3,9
Sorab           ,2015,Solar Light,14800,189477,29.3,1
Sorab           ,2012,Solar Light,15500,189477,29.3,10
Sorab           ,2013,Solar Light,15500,189477,29.3,6
Sorab           ,2014,Solar Light,15500,189477,29.3,10
Sorab           ,2014,Solar Light,16300,189477,29.3,17
Sorab           ,2015,Solar Light,16300,189477,29.3,3
Sorab           ,2014,Solar Light,16746,189477,29.3,3
Sorab           ,2015,Solar Light,16746,189477,29.3,2
Sorab           ,2012,Solar Light,19800,189477,29.3,11
Sorab           ,2013,Solar Light,19800,189477,29.3,11
Sorab           ,2013,Solar Light,20500,189477,29.3,1
Sorab           ,2014,Solar Light,20500,189477,29.3,4
Sorab           ,2014,Solar Light,21000,189477,29.3,16
Sorab           ,2015,Solar Light,21000,189477,29.3,3
Sorab           ,2013,Solar Light,23000,189477,29.3,1
Sorab           ,2014,Solar Light,25900,189477,29.3,1
Sorab           ,2015,Solar Light,25900,189477,29.3,1
Sorab           ,2014,Cook Stove,2600,189477,29.3,39
Sorab           ,2015,Cook Stove,2600,189477,29.3,2
Sorab           ,2014,Solar Light,28900,189477,29.3,1
Sorab           ,2014,Cook Stove,3900,189477,29.3,4
Sorab           ,2014,Cook Stove,7800,189477,29.3,1
Sorab           ,2012,Solar Light,8500,189477,29.3,12
Sorab           ,2013,Solar Light,8500,189477,29.3,18
Sorab           ,2013,Solar Light,8700,189477,29.3,1
Sorab           ,2012,Gobar Gas Plant         ,9000,189477,29.3,13
Sorab           ,2013,Gobar Gas Plant         ,9000,189477,29.3,9
Sorab           ,2014,Solar Light,9400,189477,29.3,3
Sorab           ,2014,Solar Light,9800,189477,29.3,1
Srinivasapura,2015,Solar Light,10000,175511,29.3,4
Srinivasapura,2017,Solar Light,10000,175511,29.3,23
Srinivasapura,2017,Solar Light,10500,175511,29.3,1
Srinivasapura,2018,Solar Light,10500,175511,29.3,16
Srinivasapura,2018,Solar Light Selco,10500,175511,29.3,2
Srinivasapura,2017,Solar Light,12000,175511,29.3,21
Srinivasapura,2018,Solar Light,12000,175511,29.3,1
Srinivasapura,2017,Cook Stove,1240,175511,29.3,634
Srinivasapura,2018,Cook Stove,1240,175511,29.3,30
Srinivasapura,2018,Solar Light,12500,175511,29.3,3
Srinivasapura,2016,Cook Stove,1300,175511,29.3,169
Srinivasapura,2017,Cook Stove,1300,175511,29.3,82
Srinivasapura,2017,Solar Light,13800,175511,29.3,16
Srinivasapura,2017,Solar Light,15300,175511,29.3,1
Srinivasapura,2017,Solar Light,15500,175511,29.3,3
Srinivasapura,2018,Solar Light,15500,175511,29.3,2
Srinivasapura,2018,Solar Light Selco,15500,175511,29.3,2
Srinivasapura,2017,Solar Light,15750,175511,29.3,3
Srinivasapura,2018,Solar Light Selco,17000,175511,29.3,1
Srinivasapura,2018,Solar Light,22500,175511,29.3,1
Srinivasapura,2017,Cook Stove,2350,175511,29.3,489
Srinivasapura,2018,Cook Stove,2350,175511,29.3,35
Srinivasapura,2018,Greenway Jumbo Stove GJS1,2350,175511,29.3,49
Srinivasapura,2018,Solar Light,25000,175511,29.3,1
Srinivasapura,2017,Solar Light,9000,175511,29.3,13
Srinivasapura,2018,Solar Light,9000,175511,29.3,3
Sullia,2017,Solar Light,10000,125269,1.6,1
Sullia,2017,Solar Light,12500,125269,1.6,1
Sullia,2018,Solar Light Selco,12500,125269,1.6,2
Sullia,2015,Cook Stove,1300,125269,1.6,500
Sullia,2016,Cook Stove,1300,125269,1.6,316
Sullia,2015,Solar Light,13000,125269,1.6,1
Sullia,2015,Solar Light,13200,125269,1.6,1
Sullia,2017,Solar Light,13750,125269,1.6,2
Sullia,2018,Solar Light,13750,125269,1.6,1
Sullia,2015,Solar Light,13800,125269,1.6,3
Sullia,2016,Solar Light,13800,125269,1.6,1
Sullia,2017,Solar Light,13800,125269,1.6,3
Sullia,2017,Solar Light,14165,125269,1.6,1
Sullia,2015,Solar Light,14800,125269,1.6,18
Sullia,2016,Solar Light,14800,125269,1.6,22
Sullia,2017,Solar Light,14800,125269,1.6,16
Sullia,2017,Solar Light,15087,125269,1.6,1
Sullia,2015,Solar Light,15300,125269,1.6,1
Sullia,2017,Solar Light,15300,125269,1.6,2
Sullia,2018,Solar Light,15300,125269,1.6,27
Sullia,2018,Solar Light Selco,15300,125269,1.6,75
Sullia,2018,Solar Light,15350,125269,1.6,2
Sullia,2018,Solar Light,15500,125269,1.6,5
Sullia,2017,Solar Light,15700,125269,1.6,3
Sullia,2017,Solar Light,15750,125269,1.6,17
Sullia,2018,Solar Light,15750,125269,1.6,2
Sullia,2015,Solar Light,16300,125269,1.6,12
Sullia,2016,Solar Light,16300,125269,1.6,7
Sullia,2017,Solar Light,16300,125269,1.6,16
Sullia,2018,Solar Light,16300,125269,1.6,1
Sullia,2018,Solar Light Selco,16300,125269,1.6,1
Sullia,2016,Solar Light,16800,125269,1.6,1
Sullia,2017,Solar Light,19000,125269,1.6,2
Sullia,2016,Solar Light,19450,125269,1.6,1
Sullia,2017,Solar Light,19500,125269,1.6,1
Sullia,2016,Solar Light,19800,125269,1.6,1
Sullia,2017,Solar Light,20000,125269,1.6,1
Sullia,2018,Solar Light Selco,20000,125269,1.6,2
Sullia,2015,Solar Light,21000,125269,1.6,20
Sullia,2016,Solar Light,21000,125269,1.6,8
Sullia,2017,Solar Light,21000,125269,1.6,5
Sullia,2018,Solar Light,21000,125269,1.6,1
Sullia,2017,Solar Light,21700,125269,1.6,4
Sullia,2015,Solar Light,21900,125269,1.6,1
Sullia,2015,Solar Light,22500,125269,1.6,1
Sullia,2018,Solar Light,24000,125269,1.6,2
Sullia,2017,Solar Light,24700,125269,1.6,1
Sullia,2017,Solar Light,25000,125269,1.6,2
Sullia,2018,Solar Light,25350,125269,1.6,1
Sullia,2018,Solar Light Selco,25350,125269,1.6,4
Sullia,2015,Cook Stove,2600,125269,1.6,2
Sullia,2017,Solar Light,26500,125269,1.6,1
Sullia,2017,Solar Light,31000,125269,1.6,2
Sullia,2016,Solar Light,31500,125269,1.6,1
Sullia,2016,Solar Light,32400,125269,1.6,2
Sullia,2017,Solar Light,32400,125269,1.6,3
Sullia,2016,Solar Light,32900,125269,1.6,8
Sullia,2017,Solar Light,33500,125269,1.6,12
Sullia,2018,Solar Light,33500,125269,1.6,2
Sullia,2015,Solar Light,33700,125269,1.6,5
Sullia,2017,Solar Light,34500,125269,1.6,1
Sullia,2018,Solar Light,35000,125269,1.6,3
Sullia,2018,Solar Light Selco,35000,125269,1.6,2
Sullia,2018,Solar Light Selco,35600,125269,1.6,1
Sullia,2017,Solar Light,38000,125269,1.6,1
Sullia,2018,Solar Light,43750,125269,1.6,1
Sullia,2017,Solar Light,45000,125269,1.6,1
Sullia,2018,Solar Light,45000,125269,1.6,8
Sullia,2018,Solar Light Selco,45000,125269,1.6,63
Sullia,2017,Solar Light,46000,125269,1.6,2
Sullia,2017,Solar Light,48000,125269,1.6,1
Sullia,2016,Solar Light,48773,125269,1.6,1
Sullia,2018,Solar Light,49000,125269,1.6,1
Sullia,2016,Solar Light,49257,125269,1.6,1
Sullia,2017,Solar Light,50000,125269,1.6,1
Sullia,2018,Solar Light Selco,53000,125269,1.6,5
Sullia,2018,Solar Light,54000,125269,1.6,1
Sullia,2018,Solar Light,54300,125269,1.6,1
Sullia,2017,Solar Light,55000,125269,1.6,1
Sullia,2017,Solar Light,68100,125269,1.6,1
Sullia,2016,Solar Light,68500,125269,1.6,1
Sullia,2016,Solar Light,69650,125269,1.6,1
Sullia,2015,Solar Light,8400,125269,1.6,1
Sullia,2016,Solar Light,8400,125269,1.6,1
Sullia,2017,Solar Light,9000,125269,1.6,3
Sullia,2018,Solar Light,9000,125269,1.6,1
Sullia,2018,Solar Light Selco,9000,125269,1.6,16
Sullia,2015,Solar Light,9400,125269,1.6,10
Sullia,2016,Solar Light,9400,125269,1.6,9
Sullia,2017,Solar Light,9400,125269,1.6,13
