"","district","branch","yr_applied","mo_applied","product","population","poverty","price","count","loan_per_branch","agg_date","pop_wt","weighted_loans_bybranchprod","weighted_count_bybranchprod","hml_cookstove","hml_gobargas","hml_jumbostove","hml_solarlight"
"5458","Mandya","Mandya",2014,11,"CookStove",277795,16.4,301.5,127.5,38441.25,"2014-11-01",0.784205,30145.82,99.98613,"High","Low","High","High"
"5459","Mandya","Malavalli",2018,3,"SolarLight",245664,16.4,152,3.5,532,"2018-03-01",0.6935003,368.9422,2.427251,"High","Low","High","High"
"5460","Mandya","Mandya",2015,4,"CookStove",277795,16.4,301.5,6.5,1959.75,"2015-04-01",0.784205,1536.846,5.097332,"High","Low","High","High"
"5461","Mandya","Mandya",2017,9,"CookStove",277795,16.4,264.5,28,7406,"2017-09-01",0.784205,5807.822,21.95774,"High","Low","High","High"
"5462","Mandya","Mandya",2018,9,"SolarLight",277795,16.4,338.75,5.75,1947.813,"2018-09-01",0.784205,1527.484,4.509179,"High","Low","High","High"
"5463","Mandya","Mandya",2017,8,"SolarLight",277795,16.4,506.5,7.5,3798.75,"2017-08-01",0.784205,2978.999,5.881537,"High","Low","High","High"
"5464","Mandya","Mandya",2016,7,"SolarLight",277795,16.4,112.5,3.5,393.75,"2016-07-01",0.784205,308.7807,2.744717,"High","Low","High","High"
"5465","Mandya","Mandya",2018,5,"CookStove",277795,16.4,133,18,2394,"2018-05-01",0.784205,1877.387,14.11569,"High","Low","High","High"
"5466","Mandya","Nagamangala",2018,9,"GreenwayJumboStoveGJS1",170121,16.4,396,147,58212,"2018-09-01",0.4802453,27956.04,70.59605,"High","Low","High","High"
"5467","Mandya","Nagamangala",2018,2,"SolarLight",170121,16.4,141.8,2.8,397.04,"2018-02-01",0.4802453,190.6766,1.344687,"High","Low","High","High"
"5468","Mandya","Mandya",2015,8,"CookStove",277795,16.4,301.5,86.5,26079.75,"2015-08-01",0.784205,20451.87,67.83373,"High","Low","High","High"
"5469","Mandya","Mandya",2016,11,"SolarLight",277795,16.4,238.3333,5.833333,1390.278,"2016-11-01",0.784205,1090.263,4.574529,"High","Low","High","High"
"5470","Mandya","Mandya",2015,11,"SolarLight",277795,16.4,526,1.5,789,"2015-11-01",0.784205,618.7377,1.176307,"High","Low","High","High"
"5471","Mandya","Mandya",2018,9,"GreenwayJumboStoveGJS1",277795,16.4,396,47,18612,"2018-09-01",0.784205,14595.62,36.85763,"High","Low","High","High"
"5472","Mandya","Mandya",2014,10,"CookStove",277795,16.4,161,293,47173,"2014-10-01",0.784205,36993.3,229.772,"High","Low","High","High"
"5473","Mandya","Mandya",2016,9,"SolarLight",277795,16.4,194.5556,5.777778,1124.099,"2016-09-01",0.784205,881.5238,4.530962,"High","Low","High","High"
"5474","Mandya","Mandya",2017,4,"SolarLight",277795,16.4,231.875,3.25,753.5938,"2017-04-01",0.784205,590.972,2.548666,"High","Low","High","High"
"5475","Mandya","Nagamangala",2017,11,"CookStove",170121,16.4,264.5,51,13489.5,"2017-11-01",0.4802453,6478.269,24.49251,"High","Low","High","High"
"5476","Mandya","Nagamangala",2016,11,"SolarLight",170121,16.4,132,4.2,554.4,"2016-11-01",0.4802453,266.248,2.01703,"High","Low","High","High"
"5477","Mandya","Nagamangala",2016,7,"SolarLight",170121,16.4,236,1,236,"2016-07-01",0.4802453,113.3379,0.4802453,"High","Low","High","High"
"5478","Mandya","Nagamangala",2018,3,"SolarLight",170121,16.4,177.2,1.2,212.64,"2018-03-01",0.4802453,102.1194,0.5762943,"High","Low","High","High"
"5479","Mandya","Nagamangala",2018,6,"SolarLight",170121,16.4,403.8,5.8,2342.04,"2018-06-01",0.4802453,1124.754,2.785423,"High","Low","High","High"
"5480","Mandya","Nagamangala",2015,10,"SolarLight",170121,16.4,170.6,2,341.2,"2015-10-01",0.4802453,163.8597,0.9604905,"High","Low","High","High"
"5481","Mandya","Nagamangala",2014,12,"CookStove",170121,16.4,161,21,3381,"2014-12-01",0.4802453,1623.709,10.08515,"High","Low","High","High"
"5482","Mandya","Nagamangala",2016,12,"CookStove",170121,16.4,161,12,1932,"2016-12-01",0.4802453,927.8339,5.762943,"High","Low","High","High"
"5483","Mandya","Nagamangala",2018,7,"SolarLight",170121,16.4,148.6667,20.66667,3072.444,"2018-07-01",0.4802453,1475.527,9.925069,"High","Low","High","High"
"5484","Mandya","Nagamangala",2018,6,"CookStove",170121,16.4,396,48,19008,"2018-06-01",0.4802453,9128.502,23.05177,"High","Low","High","High"
"5485","Mandya","Nagamangala",2017,6,"SolarLight",170121,16.4,218.75,2.5,546.875,"2017-06-01",0.4802453,262.6341,1.200613,"High","Low","High","High"
"5486","Mandya","Nagamangala",2017,4,"CookStove",170121,16.4,133,6,798,"2017-04-01",0.4802453,383.2357,2.881472,"High","Low","High","High"
"5487","Mandya","Nagamangala",2015,2,"GobarGasPlant",170121,16.4,10,1,10,"2015-02-01",0.4802453,4.802453,0.4802453,"High","Low","High","High"
"5488","Mandya","Nagamangala",2017,2,"SolarLight",170121,16.4,241.4,3.8,917.32,"2017-02-01",0.4802453,440.5386,1.824932,"High","Low","High","High"
"5489","Mandya","Nagamangala",2018,3,"CookStove",170121,16.4,264.5,30,7935,"2018-03-01",0.4802453,3810.746,14.40736,"High","Low","High","High"
"5490","Mandya","Nagamangala",2018,1,"SolarLight",170121,16.4,198.25,1.5,297.375,"2018-01-01",0.4802453,142.8129,0.7203679,"High","Low","High","High"
"5491","Mandya","Krishnarajapete",2015,2,"CookStove",234533,16.4,161,8,1288,"2015-02-01",0.662078,852.7564,5.296624,"High","Low","High","High"
"5492","Mandya","Pandavapura",2018,2,"SolarLight",162953,16.4,129,2.666667,344,"2018-02-01",0.4600103,158.2435,1.226694,"High","Low","High","High"
"5493","Mandya","Malavalli",2017,6,"SolarLight",245664,16.4,169,2,338,"2017-06-01",0.6935003,234.4031,1.387001,"High","Low","High","High"
"5494","Mandya","Malavalli",2017,7,"SolarLight",245664,16.4,140.5,2.5,351.25,"2017-07-01",0.6935003,243.592,1.733751,"High","Low","High","High"
"5495","Mandya","Malavalli",2015,10,"CookStove",245664,16.4,161,16,2576,"2015-10-01",0.6935003,1786.457,11.09601,"High","Low","High","High"
"5496","Mandya","Nagamangala",2015,4,"SolarLight",170121,16.4,10,1,10,"2015-04-01",0.4802453,4.802453,0.4802453,"High","Low","High","High"
"5497","Mandya","Nagamangala",2016,12,"SolarLight",170121,16.4,151.4,2.6,393.64,"2016-12-01",0.4802453,189.0437,1.248638,"High","Low","High","High"
"5498","Mandya","Nagamangala",2017,5,"SolarLight",170121,16.4,205.25,1.25,256.5625,"2017-05-01",0.4802453,123.2129,0.6003066,"High","Low","High","High"
"5499","Mandya","Nagamangala",2015,2,"SolarLight",170121,16.4,568.75,2,1137.5,"2015-02-01",0.4802453,546.279,0.9604905,"High","Low","High","High"
"5500","Mandya","Nagamangala",2017,10,"SolarLight",170121,16.4,287.1667,7,2010.167,"2017-10-01",0.4802453,965.373,3.361717,"High","Low","High","High"
"5501","Mandya","Nagamangala",2017,8,"CookStove",170121,16.4,264.5,83,21953.5,"2017-08-01",0.4802453,10543.06,39.86036,"High","Low","High","High"
"5502","Mandya","Nagamangala",2015,7,"SolarLight",170121,16.4,526,2,1052,"2015-07-01",0.4802453,505.218,0.9604905,"High","Low","High","High"
"5503","Mandya","Nagamangala",2017,9,"CookStove",170121,16.4,264.5,19.5,5157.75,"2017-09-01",0.4802453,2476.985,9.364782,"High","Low","High","High"
"5504","Mandya","Nagamangala",2017,5,"CookStove",170121,16.4,153.5,1,153.5,"2017-05-01",0.4802453,73.71764,0.4802453,"High","Low","High","High"
"5505","Mandya","Nagamangala",2017,12,"CookStove",170121,16.4,264.5,46,12167,"2017-12-01",0.4802453,5843.144,22.09128,"High","Low","High","High"
"5506","Mandya","Nagamangala",2016,8,"SolarLight",170121,16.4,107,3,321,"2016-08-01",0.4802453,154.1587,1.440736,"High","Low","High","High"
"5507","Mandya","Shrirangapatna",2017,12,"CookStove",146056,19.6,264.5,61.5,16266.75,"2017-12-01",0.4123107,6706.955,25.35711,"High","Low","High","High"
"5508","Mandya","Nagamangala",2018,5,"SolarLight",170121,16.4,162,3.5,567,"2018-05-01",0.4802453,272.2991,1.680858,"High","Low","High","High"
"5509","Mandya","Nagamangala",2016,9,"SolarLight",170121,16.4,118,1,118,"2016-09-01",0.4802453,56.66894,0.4802453,"High","Low","High","High"
"5510","Mandya","Nagamangala",2018,8,"SolarLight",170121,16.4,291.25,8.5,2475.625,"2018-08-01",0.4802453,1188.907,4.082085,"High","Low","High","High"
"5511","Mandya","Nagamangala",2017,1,"SolarLight",170121,16.4,628.2,1.2,753.84,"2017-01-01",0.4802453,362.0281,0.5762943,"High","Low","High","High"
"5512","Mandya","Nagamangala",2015,6,"SolarLight",170121,16.4,335,1.8,603,"2015-06-01",0.4802453,289.5879,0.8644415,"High","Low","High","High"
"5513","Mandya","Nagamangala",2015,6,"CookStove",170121,16.4,301.5,53.5,16130.25,"2015-06-01",0.4802453,7746.476,25.69312,"High","Low","High","High"
"5514","Mandya","Nagamangala",2018,8,"CookStove",170121,16.4,396,39,15444,"2018-08-01",0.4802453,7416.908,18.72956,"High","Low","High","High"
"5515","Mandya","Mandya",2017,10,"SolarLight",277795,16.4,334,14.66667,4898.667,"2017-10-01",0.784205,3841.559,11.50167,"High","Low","High","High"
"5516","Mandya","Malavalli",2015,8,"CookStove",245664,16.4,161,9,1449,"2015-08-01",0.6935003,1004.882,6.241503,"High","Low","High","High"
"5517","Mandya","Mandya",2018,4,"SolarLight",277795,16.4,50,1,50,"2018-04-01",0.784205,39.21025,0.784205,"High","Low","High","High"
"5518","Mandya","Mandya",2016,10,"SolarLight",277795,16.4,144.4,3,433.2,"2016-10-01",0.784205,339.7176,2.352615,"High","Low","High","High"
"5519","Mandya","Mandya",2017,6,"CookStove",277795,16.4,264.5,11,2909.5,"2017-06-01",0.784205,2281.644,8.626254,"High","Low","High","High"
"5520","Mandya","Mandya",2017,8,"CookStove",277795,16.4,133,23,3059,"2017-08-01",0.784205,2398.883,18.03671,"High","Low","High","High"
"5521","Mandya","Mandya",2017,4,"CookStove",277795,16.4,264.5,29,7670.5,"2017-04-01",0.784205,6015.244,22.74194,"High","Low","High","High"
"5522","Mandya","Mandya",2015,10,"SolarLight",277795,16.4,270,6.5,1755,"2015-10-01",0.784205,1376.28,5.097332,"High","Low","High","High"
"5523","Mandya","Mandya",2015,12,"CookStove",277795,16.4,161,18,2898,"2015-12-01",0.784205,2272.626,14.11569,"High","Low","High","High"
"5524","Mandya","Malavalli",2015,4,"CookStove",245664,16.4,161,5,805,"2015-04-01",0.6935003,558.2678,3.467502,"High","Low","High","High"
"5525","Mandya","Malavalli",2015,7,"CookStove",245664,16.4,161,40,6440,"2015-07-01",0.6935003,4466.142,27.74001,"High","Low","High","High"
"5526","Mandya","Maddur",2015,2,"CookStove",260285,16.4,161,6,966,"2015-02-01",0.7347749,709.7925,4.408649,"High","Low","High","High"
"5527","Mandya","Maddur",2018,8,"CookStove",260285,16.4,396,57,22572,"2018-08-01",0.7347749,16585.34,41.88217,"High","Low","High","High"
"5528","Mandya","Mandya",2017,3,"SolarLight",277795,16.4,261.1667,3.166667,827.0278,"2017-03-01",0.784205,648.5593,2.483316,"High","Low","High","High"
"5529","Mandya","Mandya",2015,9,"SolarLight",277795,16.4,413.6,12.6,5211.36,"2015-09-01",0.784205,4086.774,9.880982,"High","Low","High","High"
"5530","Mandya","Nagamangala",2017,6,"CookStove",170121,16.4,234.3333,32.66667,7654.889,"2017-06-01",0.4802453,3676.224,15.68801,"High","Low","High","High"
"5531","Mandya","Nagamangala",2016,6,"SolarLight",170121,16.4,435.5,1,435.5,"2016-06-01",0.4802453,209.1468,0.4802453,"High","Low","High","High"
"5532","Mandya","Nagamangala",2017,10,"CookStove",170121,16.4,264.5,19.5,5157.75,"2017-10-01",0.4802453,2476.985,9.364782,"High","Low","High","High"
"5533","Mandya","Nagamangala",2016,11,"CookStove",170121,16.4,161,7,1127,"2016-11-01",0.4802453,541.2364,3.361717,"High","Low","High","High"
"5534","Mandya","Nagamangala",2018,4,"SolarLight",170121,16.4,179,1.5,268.5,"2018-04-01",0.4802453,128.9458,0.7203679,"High","Low","High","High"
"5535","Mandya","Nagamangala",2017,9,"SolarLight",170121,16.4,163.3333,6.333333,1034.444,"2017-09-01",0.4802453,496.787,3.041553,"High","Low","High","High"
"5536","Mandya","Nagamangala",2017,3,"SolarLight",170121,16.4,163,6,978,"2017-03-01",0.4802453,469.6799,2.881472,"High","Low","High","High"
"5537","Mandya","Nagamangala",2015,11,"SolarLight",170121,16.4,324.5,4.75,1541.375,"2015-11-01",0.4802453,740.238,2.281165,"High","Low","High","High"
"5538","Mandya","Nagamangala",2017,8,"SolarLight",170121,16.4,152,2.25,342,"2017-08-01",0.4802453,164.2439,1.080552,"High","Low","High","High"
"5539","Mandya","Nagamangala",2018,2,"CookStove",170121,16.4,264.5,8.5,2248.25,"2018-02-01",0.4802453,1079.711,4.082085,"High","Low","High","High"
"5540","Mandya","Nagamangala",2017,4,"SolarLight",170121,16.4,198.6667,2.666667,529.7778,"2017-04-01",0.4802453,254.4233,1.280654,"High","Low","High","High"
"5541","Mandya","Nagamangala",2017,3,"CookStove",170121,16.4,161,5,805,"2017-03-01",0.4802453,386.5974,2.401226,"High","Low","High","High"
"5542","Mandya","Nagamangala",2018,9,"SolarLight",170121,16.4,402.2,4.4,1769.68,"2018-09-01",0.4802453,849.8804,2.113079,"High","Low","High","High"
"5543","Mandya","Nagamangala",2015,1,"CookStove",170121,16.4,161,11,1771,"2015-01-01",0.4802453,850.5143,5.282698,"High","Low","High","High"
"5544","Mandya","Nagamangala",2015,9,"SolarLight",170121,16.4,431.2222,3.222222,1389.494,"2015-09-01",0.4802453,667.2979,1.547457,"High","Low","High","High"
"5545","Mandya","Nagamangala",2016,7,"CookStove",170121,16.4,161,21,3381,"2016-07-01",0.4802453,1623.709,10.08515,"High","Low","High","High"
"5546","Mandya","Nagamangala",2016,2,"SolarLight",170121,16.4,236,1,236,"2016-02-01",0.4802453,113.3379,0.4802453,"High","Low","High","High"
"5547","Mandya","Krishnarajapete",2018,8,"SolarLight",234533,16.4,181.3333,12.33333,2236.444,"2018-08-01",0.662078,1480.701,8.165627,"High","Low","High","High"
"5548","Mandya","Nagamangala",2016,6,"CookStove",170121,16.4,161,74,11914,"2016-06-01",0.4802453,5721.642,35.53815,"High","Low","High","High"
"5549","Mandya","Nagamangala",2016,1,"SolarLight",170121,16.4,196,1,196,"2016-01-01",0.4802453,94.12807,0.4802453,"High","Low","High","High"
"5550","Mandya","Nagamangala",2015,7,"CookStove",170121,16.4,161,95,15295,"2015-07-01",0.4802453,7345.351,45.6233,"High","Low","High","High"
"5551","Mandya","Nagamangala",2015,5,"SolarLight",170121,16.4,160,1,160,"2015-05-01",0.4802453,76.83924,0.4802453,"High","Low","High","High"
"5552","Mandya","Mandya",2015,5,"CookStove",277795,16.4,161,5,805,"2015-05-01",0.784205,631.285,3.921025,"High","Low","High","High"
"5553","Mandya","Mandya",2017,11,"CookStove",277795,16.4,264.5,27,7141.5,"2017-11-01",0.784205,5600.4,21.17353,"High","Low","High","High"
"5554","Mandya","Mandya",2017,2,"SolarLight",277795,16.4,189.3,4.3,813.99,"2017-02-01",0.784205,638.335,3.372081,"High","Low","High","High"
"5555","Mandya","Krishnarajapete",2018,6,"SolarLight",234533,16.4,148.6667,9.666667,1437.111,"2018-06-01",0.662078,951.4796,6.400087,"High","Low","High","High"
"5556","Mandya","Krishnarajapete",2017,1,"CookStove",234533,16.4,278.5,7,1949.5,"2017-01-01",0.662078,1290.721,4.634546,"High","Low","High","High"
"5557","Mandya","Krishnarajapete",2015,2,"GobarGasPlant",234533,16.4,10,1,10,"2015-02-01",0.662078,6.62078,0.662078,"High","Low","High","High"
"5558","Mandya","Shrirangapatna",2017,7,"CookStove",146056,19.6,133,7,931,"2017-07-01",0.4123107,383.8612,2.886175,"High","Low","High","High"
"5559","Mandya","Shrirangapatna",2016,8,"SolarLight",146056,19.6,240,1,240,"2016-08-01",0.4123107,98.95456,0.4123107,"High","Low","High","High"
"5560","Mandya","Shrirangapatna",2016,10,"CookStove",146056,19.6,161,18,2898,"2016-10-01",0.4123107,1194.876,7.421592,"High","Low","High","High"
"5561","Mandya","Shrirangapatna",2018,8,"CookStove",146056,19.6,396,10,3960,"2018-08-01",0.4123107,1632.75,4.123106,"High","Low","High","High"
"5562","Mandya","Pandavapura",2018,1,"SolarLight",162953,16.4,439.6667,1.333333,586.2222,"2018-01-01",0.4600103,269.6682,0.613347,"High","Low","High","High"
"5563","Mandya","Pandavapura",2017,7,"CookStove",162953,16.4,264.5,16.5,4364.25,"2017-07-01",0.4600103,2007.6,7.590169,"High","Low","High","High"
"5564","Mandya","Pandavapura",2014,12,"CookStove",162953,16.4,161,1216,195776,"2014-12-01",0.4600103,90058.97,559.3725,"High","Low","High","High"
"5565","Mandya","Pandavapura",2017,3,"SolarLight",162953,16.4,113,2,226,"2017-03-01",0.4600103,103.9623,0.9200205,"High","Low","High","High"
"5566","Mandya","Pandavapura",2017,12,"SolarLight",162953,16.4,163.5,1,163.5,"2017-12-01",0.4600103,75.21168,0.4600103,"High","Low","High","High"
"5567","Mandya","Pandavapura",2018,6,"SolarLight",162953,16.4,50,13,650,"2018-06-01",0.4600103,299.0067,5.980134,"High","Low","High","High"
"5568","Mandya","Pandavapura",2015,2,"CookStove",162953,16.4,161,171,27531,"2015-02-01",0.4600103,12664.54,78.66176,"High","Low","High","High"
"5569","Mandya","Pandavapura",2017,3,"CookStove",162953,16.4,278.5,36,10026,"2017-03-01",0.4600103,4612.063,16.56037,"High","Low","High","High"
"5570","Mandya","Pandavapura",2018,5,"CookStove",162953,16.4,264.5,33.5,8860.75,"2018-05-01",0.4600103,4076.036,15.41034,"High","Low","High","High"
"5571","Mandya","Nagamangala",2014,11,"CookStove",170121,16.4,301.5,118,35577,"2014-11-01",0.4802453,17085.69,56.66894,"High","Low","High","High"
"5572","Mandya","Nagamangala",2015,8,"SolarLight",170121,16.4,117.75,1.25,147.1875,"2015-08-01",0.4802453,70.6861,0.6003066,"High","Low","High","High"
"5573","Mandya","Nagamangala",2017,11,"SolarLight",170121,16.4,249,3.555556,885.3333,"2017-11-01",0.4802453,425.1771,1.707539,"High","Low","High","High"
"5574","Mandya","Nagamangala",2015,12,"SolarLight",170121,16.4,324.5,1.25,405.625,"2015-12-01",0.4802453,194.7995,0.6003066,"High","Low","High","High"
"5575","Mandya","Nagamangala",2018,7,"CookStove",170121,16.4,396,86,34056,"2018-07-01",0.4802453,16355.23,41.30109,"High","Low","High","High"
"5576","Mandya","Shrirangapatna",2017,4,"CookStove",146056,19.6,133,45,5985,"2017-04-01",0.4123107,2467.679,18.55398,"High","Low","High","High"
"5577","Mandya","Shrirangapatna",2015,10,"SolarLight",146056,19.6,240,1,240,"2015-10-01",0.4123107,98.95456,0.4123107,"High","Low","High","High"
"5578","Mandya","Shrirangapatna",2018,5,"SolarLight",146056,19.6,50,1,50,"2018-05-01",0.4123107,20.61553,0.4123107,"High","Low","High","High"
"5579","Mandya","Shrirangapatna",2014,11,"CookStove",146056,19.6,161,41,6601,"2014-11-01",0.4123107,2721.663,16.90474,"High","Low","High","High"
"5580","Mandya","Shrirangapatna",2018,9,"GreenwayJumboStoveGJS1",146056,19.6,396,2,792,"2018-09-01",0.4123107,326.55,0.8246213,"High","Low","High","High"
"5581","Mandya","Shrirangapatna",2017,2,"SolarLight",146056,19.6,146.1667,4.5,657.75,"2017-02-01",0.4123107,271.1973,1.855398,"High","Low","High","High"
"5582","Mandya","Shrirangapatna",2017,3,"CookStove",146056,19.6,161,6,966,"2017-03-01",0.4123107,398.2921,2.473864,"High","Low","High","High"
"5583","Mandya","Shrirangapatna",2017,1,"SolarLight",146056,19.6,193.5,3,580.5,"2017-01-01",0.4123107,239.3463,1.236932,"High","Low","High","High"
"5584","Mandya","Shrirangapatna",2014,12,"GobarGasPlant",146056,19.6,216,1,216,"2014-12-01",0.4123107,89.0591,0.4123107,"High","Low","High","High"
"5585","Mandya","Shrirangapatna",2018,9,"SolarLight",146056,19.6,152,1,152,"2018-09-01",0.4123107,62.67122,0.4123107,"High","Low","High","High"
"5586","Mandya","Shrirangapatna",2017,8,"SolarLight",146056,19.6,396.75,3,1190.25,"2017-08-01",0.4123107,490.7527,1.236932,"High","Low","High","High"
"5587","Mandya","Shrirangapatna",2017,9,"CookStove",146056,19.6,264.5,25.5,6744.75,"2017-09-01",0.4123107,2780.932,10.51392,"High","Low","High","High"
"5588","Mandya","Shrirangapatna",2015,12,"SolarLight",146056,19.6,240,10,2400,"2015-12-01",0.4123107,989.5456,4.123106,"High","Low","High","High"
"5589","Mandya","Shrirangapatna",2018,7,"SolarLight",146056,19.6,219,10.25,2244.75,"2018-07-01",0.4123107,925.5344,4.226184,"High","Low","High","High"
"5590","Mandya","Shrirangapatna",2015,3,"SolarLight",146056,19.6,10,1,10,"2015-03-01",0.4123107,4.123106,0.4123107,"High","Low","High","High"
"5591","Mandya","Shrirangapatna",2016,11,"SolarLight",146056,19.6,210.6667,1.666667,351.1111,"2016-11-01",0.4123107,144.7669,0.6871845,"High","Low","High","High"
"5592","Mandya","Shrirangapatna",2015,10,"CookStove",146056,19.6,161,79,12719,"2015-10-01",0.4123107,5244.179,32.57254,"High","Low","High","High"
"5593","Mandya","Shrirangapatna",2017,3,"SolarLight",146056,19.6,239.2,3.4,813.28,"2017-03-01",0.4123107,335.324,1.401856,"High","Low","High","High"
"5594","Mandya","Shrirangapatna",2017,9,"SolarLight",146056,19.6,316.4,8.2,2594.48,"2017-09-01",0.4123107,1069.732,3.380947,"High","Low","High","High"
"5595","Mandya","Shrirangapatna",2016,2,"SolarLight",146056,19.6,159.5,3.75,598.125,"2016-02-01",0.4123107,246.6133,1.546165,"High","Low","High","High"
"5596","Mandya","Shrirangapatna",2015,1,"SolarLight",146056,19.6,422,3,1266,"2015-01-01",0.4123107,521.9853,1.236932,"High","Low","High","High"
