"","Region","Year","specialization","seats"
"2266","North",2016,"kidney",40
"2267","North",2017,"kidney",40
"2268","North",2018,"kidney",40
"2269","North",1998,"kids",135
"2270","North",1999,"kids",135
"2271","North",2000,"kids",135
"2272","North",2001,"kids",137
"2273","North",2002,"kids",137
"2274","North",2003,"kids",138
"2275","North",2004,"kids",138
"2276","North",2005,"kids",144
"2277","North",2006,"kids",144
"2278","North",2007,"kids",148
"2279","North",2008,"kids",149
"2280","North",2009,"kids",162
"2281","North",2010,"kids",170
"2282","North",2011,"kids",189
"2283","North",2012,"kids",200
"2284","North",2013,"kids",214
"2285","North",2014,"kids",231
"2286","North",2015,"kids",311
"2287","North",2016,"kids",321
"2288","North",2017,"kids",375
"2289","North",2018,"kids",413
"2290","North",1998,"liver",0
"2291","North",1999,"liver",0
"2292","North",2000,"liver",0
"2293","North",2001,"liver",0
"2294","North",2002,"liver",0
"2295","North",2003,"liver",0
"2296","North",2004,"liver",0
"2297","North",2005,"liver",0
"2298","North",2006,"liver",0
"2299","North",2007,"liver",0
"2300","North",2008,"liver",0
"2301","North",2009,"liver",0
"2302","North",2010,"liver",4
"2303","North",2011,"liver",4
"2304","North",2012,"liver",4
"2305","North",2013,"liver",4
"2306","North",2014,"liver",6
"2307","North",2015,"liver",7
"2308","North",2016,"liver",7
"2309","North",2017,"liver",7
"2310","North",2018,"liver",8
"2311","North",1998,"lung",54
"2312","North",1999,"lung",54
"2313","North",2000,"lung",54
"2314","North",2001,"lung",54
"2315","North",2002,"lung",54
"2316","North",2003,"lung",56
"2317","North",2004,"lung",56
"2318","North",2005,"lung",56
"2319","North",2006,"lung",58
"2320","North",2007,"lung",61
"2321","North",2008,"lung",62
"2322","North",2009,"lung",63
"2323","North",2010,"lung",65
"2324","North",2011,"lung",69
"2325","North",2012,"lung",75
"2326","North",2013,"lung",76
"2327","North",2014,"lung",82
"2328","North",2015,"lung",88
"2329","North",2016,"lung",94
"2330","North",2017,"lung",112
"2331","North",2018,"lung",123
"2332","North",1998,"microscopic",64
"2333","North",1999,"microscopic",64
"2334","North",2000,"microscopic",64
"2335","North",2001,"microscopic",64
"2336","North",2002,"microscopic",64
"2337","North",2003,"microscopic",64
"2338","North",2004,"microscopic",64
"2339","North",2005,"microscopic",64
"2340","North",2006,"microscopic",64
"2341","North",2007,"microscopic",65
"2342","North",2008,"microscopic",67
"2343","North",2009,"microscopic",80
"2344","North",2010,"microscopic",86
"2345","North",2011,"microscopic",100
"2346","North",2012,"microscopic",104
"2347","North",2013,"microscopic",114
"2348","North",2014,"microscopic",132
"2349","North",2015,"microscopic",158
"2350","North",2016,"microscopic",168
"2351","North",2017,"microscopic",173
"2352","North",2018,"microscopic",189
"2353","North",1998,"pain",15
"2354","North",1999,"pain",15
"2355","North",2000,"pain",15
"2356","North",2001,"pain",15
"2357","North",2002,"pain",15
"2358","North",2003,"pain",15
"2359","North",2004,"pain",15
"2360","North",2005,"pain",15
"2361","North",2006,"pain",15
"2362","North",2007,"pain",15
"2363","North",2008,"pain",15
"2364","North",2009,"pain",15
"2365","North",2010,"pain",15
"2366","North",2011,"pain",15
"2367","North",2012,"pain",15
"2368","North",2013,"pain",15
"2369","North",2014,"pain",15
"2370","North",2015,"pain",15
"2371","North",2016,"pain",15
"2372","North",2017,"pain",15
"2373","North",2018,"pain",15
"2374","North",1998,"pathology",156
"2375","North",1999,"pathology",156
"2376","North",2000,"pathology",156
"2377","North",2001,"pathology",160
"2378","North",2002,"pathology",160
"2379","North",2003,"pathology",160
"2380","North",2004,"pathology",160
"2381","North",2005,"pathology",160
"2382","North",2006,"pathology",160
"2383","North",2007,"pathology",160
"2384","North",2008,"pathology",173
"2385","North",2009,"pathology",185
"2386","North",2010,"pathology",194
"2387","North",2011,"pathology",207
"2388","North",2012,"pathology",220
"2389","North",2013,"pathology",233
"2390","North",2014,"pathology",245
"2391","North",2015,"pathology",311
"2392","North",2016,"pathology",335
"2393","North",2017,"pathology",340
"2394","North",2018,"pathology",384
"2395","North",1998,"pharma",55
"2396","North",1999,"pharma",55
"2397","North",2000,"pharma",55
"2398","North",2001,"pharma",57
"2399","North",2002,"pharma",57
"2400","North",2003,"pharma",57
"2401","North",2004,"pharma",57
"2402","North",2005,"pharma",57
"2403","North",2006,"pharma",57
"2404","North",2007,"pharma",57
"2405","North",2008,"pharma",60
"2406","North",2009,"pharma",70
"2407","North",2010,"pharma",81
"2408","North",2011,"pharma",94
"2409","North",2012,"pharma",99
"2410","North",2013,"pharma",99
"2411","North",2014,"pharma",107
"2412","North",2015,"pharma",150
"2413","North",2016,"pharma",155
"2414","North",2017,"pharma",172
"2415","North",2018,"pharma",187
"2416","North",1998,"physiology",72
"2417","North",1999,"physiology",72
"2418","North",2000,"physiology",72
"2419","North",2001,"physiology",72
"2420","North",2002,"physiology",72
"2421","North",2003,"physiology",72
"2422","North",2004,"physiology",72
"2423","North",2005,"physiology",72
"2424","North",2006,"physiology",72
"2425","North",2007,"physiology",72
"2426","North",2008,"physiology",77
"2427","North",2009,"physiology",90
"2428","North",2010,"physiology",91
"2429","North",2011,"physiology",105
"2430","North",2012,"physiology",109
"2431","North",2013,"physiology",116
"2432","North",2014,"physiology",126
"2433","North",2015,"physiology",148
"2434","North",2016,"physiology",159
"2435","North",2017,"physiology",159
"2436","North",2018,"physiology",167
"2437","North",1998,"plastic",41
"2438","North",1999,"plastic",41
"2439","North",2000,"plastic",41
"2440","North",2001,"plastic",41
"2441","North",2002,"plastic",41
"2442","North",2003,"plastic",41
"2443","North",2004,"plastic",41
"2444","North",2005,"plastic",41
"2445","North",2006,"plastic",42
"2446","North",2007,"plastic",42
"2447","North",2008,"plastic",42
"2448","North",2009,"plastic",43
"2449","North",2010,"plastic",43
"2450","North",2011,"plastic",43
"2451","North",2012,"plastic",45
"2452","North",2013,"plastic",37
"2453","North",2014,"plastic",43
"2454","North",2015,"plastic",55
"2455","North",2016,"plastic",55
"2456","North",2017,"plastic",55
"2457","North",2018,"plastic",56
"2458","North",1998,"psych",0
"2459","North",1999,"psych",0
"2460","North",2000,"psych",0
"2461","North",2001,"psych",0
"2462","North",2002,"psych",0
"2463","North",2003,"psych",0
"2464","North",2004,"psych",0
"2465","North",2005,"psych",0
"2466","North",2006,"psych",0
"2467","North",2007,"psych",0
"2468","North",2008,"psych",0
"2469","North",2009,"psych",0
"2470","North",2010,"psych",0
"2471","North",2011,"psych",1
"2472","North",2012,"psych",1
"2473","North",2013,"psych",1
"2474","North",2014,"psych",1
"2475","North",2015,"psych",1
"2476","North",2016,"psych",1
"2477","North",2017,"psych",1
"2478","North",2018,"psych",1
"2479","North",1998,"public_health",66
"2480","North",1999,"public_health",66
"2481","North",2000,"public_health",66
"2482","North",2001,"public_health",68
"2483","North",2002,"public_health",68
"2484","North",2003,"public_health",68
"2485","North",2004,"public_health",68
"2486","North",2005,"public_health",68
"2487","North",2006,"public_health",68
"2488","North",2007,"public_health",70
"2489","North",2008,"public_health",74
"2490","North",2009,"public_health",85
"2491","North",2010,"public_health",98
"2492","North",2011,"public_health",119
"2493","North",2012,"public_health",133
"2494","North",2013,"public_health",140
"2495","North",2014,"public_health",142
"2496","North",2015,"public_health",182
"2497","North",2016,"public_health",191
"2498","North",2017,"public_health",204
"2499","North",2018,"public_health",217
"2500","North",1998,"radiation",142
"2501","North",1999,"radiation",142
"2502","North",2000,"radiation",142
"2503","North",2001,"radiation",146
"2504","North",2002,"radiation",147
"2505","North",2003,"radiation",149
"2506","North",2004,"radiation",149
"2507","North",2005,"radiation",149
"2508","North",2006,"radiation",151
"2509","North",2007,"radiation",155
"2510","North",2008,"radiation",155
"2511","North",2009,"radiation",170
"2512","North",2010,"radiation",170
"2513","North",2011,"radiation",180
"2514","North",2012,"radiation",198
"2515","North",2013,"radiation",210
"2516","North",2014,"radiation",249
"2517","North",2015,"radiation",284
"2518","North",2016,"radiation",325
"2519","North",2017,"radiation",409
"2520","North",2018,"radiation",460
"2521","North",1998,"rehab",27
"2522","North",1999,"rehab",27
"2523","North",2000,"rehab",27
"2524","North",2001,"rehab",27
"2525","North",2002,"rehab",27
"2526","North",2003,"rehab",27
"2527","North",2004,"rehab",27
"2528","North",2005,"rehab",27
"2529","North",2006,"rehab",27
"2530","North",2007,"rehab",27
"2531","North",2008,"rehab",32
"2532","North",2009,"rehab",32
"2533","North",2010,"rehab",32
"2534","North",2011,"rehab",34
"2535","North",2012,"rehab",34
"2536","North",2013,"rehab",34
"2537","North",2014,"rehab",34
"2538","North",2015,"rehab",34
"2539","North",2016,"rehab",34
"2540","North",2017,"rehab",36
"2541","North",2018,"rehab",36
"2542","North",1998,"reproduction",183
"2543","North",1999,"reproduction",183
"2544","North",2000,"reproduction",183
"2545","North",2001,"reproduction",183
"2546","North",2002,"reproduction",183
"2547","North",2003,"reproduction",183
"2548","North",2004,"reproduction",186
"2549","North",2005,"reproduction",186
"2550","North",2006,"reproduction",192
"2551","North",2007,"reproduction",195
"2552","North",2008,"reproduction",205
"2553","North",2009,"reproduction",216
"2554","North",2010,"reproduction",225
"2555","North",2011,"reproduction",254
"2556","North",2012,"reproduction",257
"2557","North",2013,"reproduction",264
"2558","North",2014,"reproduction",291
"2559","North",2015,"reproduction",341
"2560","North",2016,"reproduction",408
"2561","North",2017,"reproduction",502
"2562","North",2018,"reproduction",527
"2563","North",1998,"research",12
"2564","North",1999,"research",12
"2565","North",2000,"research",12
"2566","North",2001,"research",12
"2567","North",2002,"research",12
"2568","North",2003,"research",12
"2569","North",2004,"research",12
"2570","North",2005,"research",12
"2571","North",2006,"research",12
"2572","North",2007,"research",12
"2573","North",2008,"research",12
"2574","North",2009,"research",12
"2575","North",2010,"research",12
"2576","North",2011,"research",12
"2577","North",2012,"research",12
"2578","North",2013,"research",12
"2579","North",2014,"research",12
"2580","North",2015,"research",12
"2581","North",2016,"research",12
"2582","North",2017,"research",12
"2583","North",2018,"research",12
"2584","North",1998,"skin",48
"2585","North",1999,"skin",48
"2586","North",2000,"skin",48
"2587","North",2001,"skin",48
"2588","North",2002,"skin",50
"2589","North",2003,"skin",52
"2590","North",2004,"skin",52
"2591","North",2005,"skin",52
"2592","North",2006,"skin",53
"2593","North",2007,"skin",54
"2594","North",2008,"skin",54
"2595","North",2009,"skin",58
"2596","North",2010,"skin",65
"2597","North",2011,"skin",76
"2598","North",2012,"skin",76
"2599","North",2013,"skin",79
"2600","North",2014,"skin",98
"2601","North",2015,"skin",116
"2602","North",2016,"skin",125
"2603","North",2017,"skin",149
"2604","North",2018,"skin",159
"2605","North",1998,"sport",6
"2606","North",1999,"sport",6
"2607","North",2000,"sport",6
"2608","North",2001,"sport",6
"2609","North",2002,"sport",6
"2610","North",2003,"sport",6
"2611","North",2004,"sport",6
"2612","North",2005,"sport",6
"2613","North",2006,"sport",6
"2614","North",2007,"sport",6
"2615","North",2008,"sport",6
"2616","North",2009,"sport",6
"2617","North",2010,"sport",6
"2618","North",2011,"sport",7
"2619","North",2012,"sport",7
"2620","North",2013,"sport",7
"2621","North",2014,"sport",7
"2622","North",2015,"sport",11
"2623","North",2016,"sport",11
"2624","North",2017,"sport",12
"2625","North",2018,"sport",12
"2626","North",1998,"std",45
"2627","North",1999,"std",45
"2628","North",2000,"std",45
"2629","North",2001,"std",45
"2630","North",2002,"std",47
"2631","North",2003,"std",49
"2632","North",2004,"std",49
"2633","North",2005,"std",49
"2634","North",2006,"std",50
"2635","North",2007,"std",51
"2636","North",2008,"std",51
"2637","North",2009,"std",55
"2638","North",2010,"std",62
"2639","North",2011,"std",73
"2640","North",2012,"std",73
"2641","North",2013,"std",76
"2642","North",2014,"std",95
"2643","North",2015,"std",113
"2644","North",2016,"std",122
"2645","North",2017,"std",146
"2646","North",2018,"std",156
"2647","North",1998,"transport",0
"2648","North",1999,"transport",0
"2649","North",2000,"transport",0
"2650","North",2001,"transport",0
"2651","North",2002,"transport",0
"2652","North",2003,"transport",0
"2653","North",2004,"transport",0
"2654","North",2005,"transport",0
"2655","North",2006,"transport",0
"2656","North",2007,"transport",0
"2657","North",2008,"transport",0
"2658","North",2009,"transport",0
"2659","North",2010,"transport",0
"2660","North",2011,"transport",0
"2661","North",2012,"transport",0
"2662","North",2013,"transport",0
"2663","North",2014,"transport",0
"2664","North",2015,"transport",0
"2665","North",2016,"transport",0
"2666","North",2017,"transport",0
"2667","North",2018,"transport",0
"2668","North",1998,"tropical",0
"2669","North",1999,"tropical",0
"2670","North",2000,"tropical",0
"2671","North",2001,"tropical",0
"2672","North",2002,"tropical",0
"2673","North",2003,"tropical",0
"2674","North",2004,"tropical",0
"2675","North",2005,"tropical",0
"2676","North",2006,"tropical",0
"2677","North",2007,"tropical",0
"2678","North",2008,"tropical",0
"2679","North",2009,"tropical",0
"2680","North",2010,"tropical",0
"2681","North",2011,"tropical",0
"2682","North",2012,"tropical",0
"2683","North",2013,"tropical",0
"2684","North",2014,"tropical",0
"2685","North",2015,"tropical",0
"2686","North",2016,"tropical",0
"2687","North",2017,"tropical",0
"2688","North",2018,"tropical",0
"2689","North",1998,"urine",82
"2690","North",1999,"urine",82
"2691","North",2000,"urine",82
"2692","North",2001,"urine",82
"2693","North",2002,"urine",82
"2694","North",2003,"urine",82
"2695","North",2004,"urine",82
"2696","North",2005,"urine",82
"2697","North",2006,"urine",82
"2698","North",2007,"urine",82
"2699","North",2008,"urine",86
"2700","North",2009,"urine",86
"2701","North",2010,"urine",88
"2702","North",2011,"urine",89
"2703","North",2012,"urine",94
"2704","North",2013,"urine",94
"2705","North",2014,"urine",97
"2706","North",2015,"urine",116
"2707","North",2016,"urine",115
"2708","North",2017,"urine",119
"2709","North",2018,"urine",128
"2710","North-East",1998,"addiction",0
"2711","North-East",1999,"addiction",0
"2712","North-East",2000,"addiction",0
"2713","North-East",2001,"addiction",0
"2714","North-East",2002,"addiction",0
"2715","North-East",2003,"addiction",0
"2716","North-East",2004,"addiction",0
"2717","North-East",2005,"addiction",0
"2718","North-East",2006,"addiction",0
"2719","North-East",2007,"addiction",0
"2720","North-East",2008,"addiction",0
"2721","North-East",2009,"addiction",0
"2722","North-East",2010,"addiction",0
"2723","North-East",2011,"addiction",0
"2724","North-East",2012,"addiction",0
"2725","North-East",2013,"addiction",0
"2726","North-East",2014,"addiction",0
"2727","North-East",2015,"addiction",0
"2728","North-East",2016,"addiction",0
"2729","North-East",2017,"addiction",0
"2730","North-East",2018,"addiction",0
"2731","North-East",1998,"admin1",0
"2732","North-East",1999,"admin1",0
"2733","North-East",2000,"admin1",0
"2734","North-East",2001,"admin1",0
"2735","North-East",2002,"admin1",0
"2736","North-East",2003,"admin1",0
"2737","North-East",2004,"admin1",0
"2738","North-East",2005,"admin1",0
"2739","North-East",2006,"admin1",0
"2740","North-East",2007,"admin1",0
"2741","North-East",2008,"admin1",0
"2742","North-East",2009,"admin1",0
"2743","North-East",2010,"admin1",0
